DiasParaEleicaoBR,DiasParaEleicaoUSA,Selic_Delta_21d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,Target_Real,Target_Previsto,Split
0.861545233207575,-0.8863135121501768,-0.0021935070645008104,-0.0003409736168207761,1.494881950730488,-0.001793971492013048,0.0,0,Treino
0.8589616747059322,-0.888573507240938,-0.0021935070645008104,-0.0003409736168207761,1.494881950730488,-0.001793971492013048,0.0,0,Treino
0.8563781162042894,-0.8908335023316991,-0.0021935070645008104,-0.0003409736168207761,1.4926308271076376,-0.02148948829790943,0.0,0,Treino
0.8537945577026467,-0.8930934974224602,-0.0021935070645008104,-0.0003409736168207761,1.4926308271076376,-0.02148948829790943,0.0,0,Treino
0.8512109992010038,-0.8953534925132215,-0.0021935070645008104,-0.0003409736168207761,1.4926308271076376,-0.02148948829790943,0.0,0,Treino
0.8434603236960754,-0.9021334777855049,-0.0021935070645008104,-0.0003409736168207761,1.4903797034847872,-0.041185005103805815,0.0,0,Treino
0.8408767651944326,-0.904393472876266,-0.0021935070645008104,-0.0003409736168207761,1.4903797034847872,-0.041185005103805815,0.0,0,Treino
0.8382932066927898,-0.9066534679670272,-0.0021935070645008104,-0.0003409736168207761,1.4903797034847872,-0.021489488297905934,0.0,0,Treino
0.835709648191147,-0.9089134630577883,-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,-0.4547908580276334,0.0,0,Treino
0.8331260896895042,-0.9111734581485496,-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,-0.4744863748335333,0.0,0,Treino
0.8253754141845757,-0.917953443420833,-0.0021935070645008104,-0.0003409736168207761,1.4431061074049265,-0.4547908580276369,0.0,0,Treino
0.822791855682933,-0.9202134385115941,-0.0021935070645008104,-0.0003409736168207761,1.4431061074049265,-0.4547908580276369,0.0,0,Treino
0.8202082971812902,-0.9224734336023552,-0.0021935070645008104,-0.0003409736168207761,1.4431061074049265,-0.4547908580276369,0.0,0,Treino
0.8176247386796474,-0.9247334286931165,-0.0021935070645008104,-0.0003409736168207761,1.4431061074049265,-0.4547908580276369,0.0,0,Treino
0.8072905046730762,-0.933773409056161,-0.0021935070645008104,-0.0003409736168207761,1.4431061074049265,-0.4547908580276369,0.0,0,Treino
0.8047069461714333,-0.9360334041469222,-0.0021935070645008104,-0.0003409736168207761,1.4431061074049265,-0.4547908580276369,0.0,0,Treino
0.8021233876697905,-0.9382933992376833,-0.0021935070645008104,-0.0003409736168207761,1.445357231027777,-0.513877408445326,0.0,0,Treino
0.7995398291681477,-0.9405533943284445,-0.0021935070645008104,-0.0003409736168207761,1.4791240853705347,-0.11996707232738785,0.0,0,Treino
0.7892055951615765,-0.9495933746914891,-0.0021935070645008104,-0.0003409736168207761,1.4431061074049265,-0.43509534122173704,0.0,0,Treino
0.7866220366599337,-0.9518533697822502,-0.0021935070645008104,-0.0003409736168207761,1.4431061074049265,-0.43509534122173704,0.0,0,Treino
0.7840384781582909,-0.9541133648730113,-0.0021935070645008104,-0.0003409736168207761,1.4431061074049265,-0.43509534122173704,0.0,0,Treino
0.7814549196566482,-0.9563733599637726,-0.0021935070645008104,-0.0003409736168207761,1.4431061074049265,-0.43509534122173704,2.0,0,Treino
0.7788713611550053,-0.9586333550545337,-0.0021935070645008104,-0.0003409736168207761,1.4431061074049265,-0.43509534122173704,2.0,0,Treino
0.7711206856500769,-0.9654133403268171,-0.0021935070645008104,-0.0003409736168207761,1.4431061074049265,-0.4153998244158406,2.0,2,Treino
0.768537127148434,-0.9676733354175783,-0.0021935070645008104,-0.0003409736168207761,1.4431061074049265,-0.4153998244158406,2.0,2,Treino
0.7659535686467913,-0.9699333305083394,-0.0021935070645008104,-0.0003409736168207761,1.4431061074049265,-0.4153998244158406,2.0,2,Treino
0.7633700101451485,-0.9721933255991007,-0.0021935070645008104,-0.0003409736168207761,1.4431061074049265,-0.39570430760994424,2.0,2,Treino
0.7607864516435057,-0.9744533206898618,-0.0021935070645008104,-0.0003409736168207761,1.4431061074049265,-0.39570430760994424,2.0,2,Treino
0.7504522176369345,-0.9834933010529063,-0.0021935070645008104,-0.0003409736168207761,1.4431061074049265,-0.39570430760994424,2.0,2,Treino
0.7478686591352917,-0.9857532961436676,-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,0.017901545313886835,2.0,2,Treino
